Address,Area,Frontage,Access Road,House direction,Balcony direction,Bedrooms,Bathrooms,Legal status,Furniture state,Price,Day
"Hồ Chí Minh, Bình Chánh, Nhà biệt thự, liền kề tại Trellia Cove",126.09,,,,,4,4,,,21.02,30
"Hồ Chí Minh, Bình Chánh, Nhà biệt thự, liền kề tại Trellia Cove",126.09,,,,,5,4,Sale contract,,19.27,30
"Hà Nội, Hoài Đức, Nhà biệt thự, liền kề tại Vista Serena",210.0,7.5,,,,,,Have certificate,,38.0,30
"Khánh Hòa, Nha Trang, Nhà biệt thự, liền kề tại La Tiên Villas",125.0,10.0,16.0,Đông - Nam,Đông - Nam,3,4,Sale contract,Full,16.0,30
"Hồ Chí Minh, Bình Chánh, Nhà biệt thự, liền kề tại Trellia Cove",126.01,,,,,5,4,Sale contract,,19.26,30
"Đà Nẵng, Liên Chiểu, Nhà biệt thự, liền kề tại Vinhomes Hải Vân Bay",80.0,6.0,30.0,,,8,9,Have certificate,Full,8.1,30
"Hồ Chí Minh, Bình Chánh, Nhà biệt thự, liền kề tại Trellia Cove",126.25,,,,,5,4,Sale contract,,21.02,30
"Hồ Chí Minh, Bình Chánh, Nhà biệt thự, liền kề tại Trellia Cove",126.25,,,,,5,4,Sale contract,,19.29,30
"Hồ Chí Minh, Bình Chánh, Nhà biệt thự, liền kề tại Trellia Cove",126.08,,,,,5,4,Sale contract,,21.43,30
"Long An, Đức Hòa, Nhà biệt thự, liền kề tại đường ĐT 9",75.0,,,,,4,4,,,1.9,30
"Long An, Đức Hòa, Nhà biệt thự, liền kề tại đường ĐT 9",300.0,,,,,5,5,,,9.5,30
"Hưng Yên, Văn Lâm, Nhà biệt thự, liền kề tại The Fullton",115.0,7.0,,,,,,,,,26
"Đà Nẵng, Liên Chiểu, Nhà biệt thự, liền kề tại Vinhomes Hải Vân Bay",218.2,12.0,30.0,,,10,12,Have certificate,Basic,14.5,30
"Bình Dương, Thủ Dầu Một, Nhà biệt thự, liền kề tại The Orchard Sycamore",160.0,,,,,,,,,,30
"Hải Phòng, Ngô Quyền, Nhà biệt thự, liền kề tại TD Lakeside",86.0,5.0,11.5,Nam,Nam,,,Have certificate,Full,15.6,30
"Hải Phòng, Dương Kinh, Nhà biệt thự, liền kề tại Vinhomes Golden City",98.0,8.0,15.0,,,,,,,5.5,25
"Hà Nội, Long Biên, Nhà biệt thự, liền kề tại Vinhomes Riverside",90.0,6.0,20.0,,,4,5,Have certificate,Full,36.5,30
"Hà Nội, Hoài Đức, Nhà biệt thự, liền kề tại Khu đô thị mới Lideco - Bắc Quốc lộ 32",144.0,,,,,,,Have certificate,Full,23.5,24
"Hà Nội, Hà Đông, Nhà biệt thự, liền kề tại The Terra An Hưng",65.0,6.5,12.0,Tây - Bắc,Tây - Bắc,8,9,Have certificate,Basic,23.5,30
"Phú Thọ, Thanh Thủy, Nhà biệt thự, liền kề tại Vườn Vua Resort & Villas",380.0,,,,,3,3,Sale contract,Full,5.5,30
"Hồ Chí Minh, Bình Chánh, Nhà biệt thự, liền kề tại Trellia Cove",126.0,,,,,4,4,Sale contract,,19.26,30
"Hồ Chí Minh, Bình Chánh, Nhà biệt thự, liền kề tại Trellia Cove",126.13,,,,,,,Sale contract,,18.85,30
"Hồ Chí Minh, Bình Chánh, Nhà biệt thự, liền kề tại Trellia Cove",126.31,,,,,5,5,Sale contract,,18.87,30
"Hồ Chí Minh, Bình Chánh, Nhà biệt thự, liền kề tại Trellia Cove",126.25,,,,,5,4,Sale contract,,21.02,30
"Hải Phòng, Thủy Nguyên, Nhà biệt thự, liền kề tại Belhomes Hải Phòng",75.0,5.0,12.0,Nam,Nam,4,3,Have certificate,,4.25,30
"Hưng Yên, Văn Lâm, Nhà biệt thự, liền kề tại The Fullton",255.0,17.0,,,,,,,,42.8,26
"Hà Nội, Mê Linh, Nhà biệt thự, liền kề tại HUD Me Linh Central",159.0,15.0,13.5,Tây - Nam,Đông - Bắc,4,5,Have certificate,,13.95,24
"Hồ Chí Minh, Gò Vấp, Nhà biệt thự, liền kề tại CityLand Park Hills",287.5,12.5,,Nam,Nam,,,Have certificate,,66.8,25
"Hồ Chí Minh, Gò Vấp, Nhà biệt thự, liền kề tại CityLand Park Hills",575.0,23.0,30.0,Nam,Nam,,,Have certificate,,131.0,25
"Bắc Ninh, Từ Sơn, Nhà biệt thự, liền kề tại Khu đô thị Mạnh Đức",175.0,7.0,22.0,,,4,4,Have certificate,,18.6,25
"Bà Rịa Vũng Tàu, Xuyên Mộc, Nhà biệt thự, liền kề tại Ixora Hồ Tràm",380.0,60.0,60.0,Đông - Nam,Đông - Nam,3,4,Have certificate,Full,25.0,1
"Hồ Chí Minh, Quận 9, Nhà biệt thự, liền kề tại Khu biệt thự Thảo Nguyên Sài Gòn",384.0,,,,,,,,,25.0,25
"Hưng Yên, Văn Giang, Nhà biệt thự, liền kề tại Vinhomes Ocean Park 3",112.0,7.0,13.0,Tây - Bắc,Tây - Bắc,5,4,Have certificate,Basic,14.4,24
"Hà Nội, Ba Đình, Nhà biệt thự, liền kề tại Grandeur Palace Giảng Võ",290.0,,,,,,,,,190.0,26
"Hồ Chí Minh, Nhà Bè, Nhà biệt thự, liền kề tại Essensia Broadway",150.0,60.0,60.0,Đông - Bắc,Đông - Bắc,4,5,Sale contract,,37.0,29
"Thanh Hóa, Thanh Hóa, Nhà biệt thự, liền kề tại Central Riverside Thanh Hóa",83.75,5.0,,,,,,Have certificate,,5.9,26
"Đà Nẵng, Liên Chiểu, Nhà biệt thự, liền kề tại Vinhomes Hải Vân Bay",63.0,,,,,,,,,,15
"Hà Nội, Mê Linh, Nhà biệt thự, liền kề tại HUD Me Linh Central",135.0,6.0,13.5,Tây - Nam,Đông - Bắc,4,5,,,10.6,25
"Hà Nam, Phủ Lý, Nhà biệt thự, liền kề tại Sun Urban City",65.0,,,,,,,Have certificate,,4.6,30
"Hồ Chí Minh, Gò Vấp, Nhà biệt thự, liền kề tại CityLand Park Hills",100.0,5.0,,Nam,Nam,,,Have certificate,,22.0,25
"Bắc Ninh, Từ Sơn, Nhà biệt thự, liền kề tại Belhomes Từ Sơn",75.0,5.0,17.0,,,3,3,Have certificate,,5.6,26
"Hà Nội, Mê Linh, Nhà biệt thự, liền kề tại Pearl Rivera Hà Nội",105.0,6.0,21.0,,,,4,Have certificate,,0.12,29
"Hải Phòng, Dương Kinh, Nhà biệt thự, liền kề tại Vinhomes Golden City",63.0,4.5,15.0,,,,,,,4.8,26
"Hải Phòng, Đồ Sơn, Nhà biệt thự, liền kề tại Hong Kong Town",60.0,5.0,12.0,Đông,Đông,,,Have certificate,,4.06,11
"Long An, Cần Giuộc, Nhà biệt thự, liền kề tại The Sol City",75.0,5.0,8.0,Tây - Bắc,Tây - Bắc,4,4,Have certificate,Basic,4.5,13
"Hồ Chí Minh, Nhà Bè, Nhà biệt thự, liền kề tại Essensia Broadway",150.0,,,,,,,,,37.0,19
"Hưng Yên, Văn Giang, Nhà biệt thự, liền kề tại Vinhomes Ocean Park 2",120.0,7.0,20.0,Tây - Nam,,,,Have certificate,,0.13,29
"Hà Nội, Tây Hồ, Nhà biệt thự, liền kề tại Khu đô thị Nam Thăng Long - Ciputra",410.0,12.0,20.0,,,4,4,,Full,200.0,29
"Bình Thuận, Phan Thiết, Nhà biệt thự, liền kề tại NovaWorld Phan Thiết",200.0,,,,,4,3,,Full,6.8,16
"Hà Nội, Hoài Đức, Nhà biệt thự, liền kề tại An Lạc Green Symphony",202.0,10.0,25.0,Đông - Nam,Đông - Nam,,,Sale contract,Basic,45.0,22
"Hồ Chí Minh, Quận 9, Nhà biệt thự, liền kề tại Khu dân cư Khang An",168.0,8.0,16.0,Đông,,,,Have certificate,,19.0,27
"Bắc Ninh, Từ Sơn, Nhà biệt thự, liền kề tại Centa Diamond",75.0,5.0,12.0,,,,,Have certificate,,,27
"Hà Nội, Hoài Đức, Nhà biệt thự, liền kề tại Hinode Royal Park",232.0,11.0,24.0,,,,,,,75.0,30
"Hà Nội, Mê Linh, Nhà biệt thự, liền kề tại HUD Me Linh Central",201.0,,,,,,,,,14.5,26
"Hồ Chí Minh, Bình Chánh, Nhà biệt thự, liền kề tại The Meadow Bình Chánh",420.0,20.0,,,,8,8,Sale contract,Basic,23.0,28
"Hà Nội, Ba Đình, Nhà biệt thự, liền kề tại The Heritage Láng Hạ",109.5,6.0,20.0,Đông - Nam,Đông - Nam,6,7,Have certificate,Basic,54.0,16
"Hải Phòng, Dương Kinh, Nhà biệt thự, liền kề tại Vinhomes Golden City",98.0,8.0,15.0,,,,,,,5.5,26
"Hải Phòng, Dương Kinh, Nhà biệt thự, liền kề tại Vinhomes Golden City",63.0,4.5,15.0,,,,,,,4.8,25
"Hải Phòng, Dương Kinh, Nhà biệt thự, liền kề tại Vinhomes Golden City",105.0,8.0,20.0,,,,,,,8.0,25
"Hà Nội, Tây Hồ, Nhà biệt thự, liền kề tại Khu đô thị Nam Thăng Long - Ciputra",230.0,10.0,17.0,Đông - Bắc,Đông - Bắc,3,3,Sale contract,Basic,0.45,23
"Ninh Thuận, Phan Rang - Tháp Chàm, Nhà biệt thự, liền kề tại Bình Sơn Ocean Park",100.0,5.0,21.0,Đông,Đông,,,Have certificate,,7.07,26
"Ninh Thuận, Phan Rang - Tháp Chàm, Nhà biệt thự, liền kề tại Bình Sơn Ocean Park",117.0,6.0,21.0,Đông,Đông,20,22,Have certificate,,10.4,26
"Bắc Ninh, Từ Sơn, Nhà biệt thự, liền kề tại Khu đô thị Mạnh Đức",175.0,7.0,22.0,,,4,4,Have certificate,,18.6,28
"Đồng Nai, Biên Hòa, Nhà biệt thự, liền kề tại Aqua City",375.0,15.0,33.0,Tây,Tây,4,5,Sale contract,,20.9,22
"Hà Nội, Gia Lâm, Nhà biệt thự, liền kề tại Vinhomes Ocean Park Gia Lâm",70.8,5.9,,Đông - Nam,Đông - Nam,,,Have certificate,,21.9,28
"Thanh Hóa, Thanh Hóa, Nhà biệt thự, liền kề tại Central Riverside Thanh Hóa",85.0,5.0,17.0,Đông - Bắc,Đông - Bắc,5,5,Have certificate,,5.9,13
"Thanh Hóa, Sầm Sơn, Nhà biệt thự, liền kề tại Vlasta Sầm Sơn",198.0,11.8,17.0,Đông - Bắc,Đông - Bắc,6,6,Have certificate,,9.5,26
"Hồ Chí Minh, Quận 7, Nhà biệt thự, liền kề tại phường Tân Phong",240.0,12.0,,,,7,7,Have certificate,Full,51.0,24
